Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,province,city,urban_nbs
2015,0140311050,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311210,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311250,0140311,1 Yes,1 Hot Water Provided,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311310,0140311,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311260,0140311,2 No,2 Water Heater Installed by The Household,7 Other,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311300,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311220,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311070,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311290,0140311,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311230,0140311,1 Yes,3.0,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311120,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311180,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311360,0140311,1 Yes,3.0,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311020,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311140,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311350,0140311,1 Yes,1 Hot Water Provided,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311110,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311150,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140311370,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511110,0140511,1 Yes,3.0,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511250,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511160,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511010,0140511,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511070,0140511,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511080,0140511,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511060,0140511,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511210,0140511,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511270,0140511,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511040,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511130,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511240,0140511,1 Yes,3.0,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511090,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511100,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511190,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511140,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511260,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511230,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511150,0140511,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511050,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511030,0140511,1 Yes,3.0,7 Other,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511280,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511200,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511170,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140511120,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313190,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313320,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313080,0140313,1 Yes,2 Water Heater Installed by The Household,7 Other,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313140,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313030,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313010,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313280,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313290,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313220,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313020,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313160,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313100,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313050,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313111,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313310,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313330,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313060,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313350,0140313,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313300,0140313,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313070,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313040,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313270,0140313,1 Yes,1 Hot Water Provided,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
2015,0140313340,0140313,1 Yes,3.0,5 Electric,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
