,Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,num_toilet,toilet_type_1,toilet_type_2,ID,province,city,urban_nbs
151,2013,0140512170,0140512,1 Yes,3 No,6 Crop residue/Wood burning,1.0,1 Toilet without a seat,,014051217001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
152,2013,0140512180,0140512,1 Yes,2 Water heater installed by the household,5 Electric,2.0,1 Toilet without a seat,,014051218002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
153,2013,0140512190,0140512,1 Yes,2 Water heater installed by the household,5 Electric,3.0,1 Toilet without a seat,,014051219001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
154,2013,0140512200,0140512,1 Yes,2 Water heater installed by the household,4 Liquefied Petroleum Gas,3.0,1 Toilet without a seat,,014051220002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
155,2013,0140512210,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051221001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
156,2013,0140512220,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051222001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
157,2013,0140512230,0140512,1 Yes,3 No,6 Crop residue/Wood burning,0.0,1 Toilet without a seat,,014051223001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
158,2013,0140512250,0140512,1 Yes,3 No,5 Electric,0.0,1 Toilet without a seat,,014051225002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
159,2013,0140512260,0140512,1 Yes,2 Water heater installed by the household,5 Electric,0.0,1 Toilet without a seat,,014051226002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
160,2013,0140512270,0140512,1 Yes,2 Water heater installed by the household,2 Natural gas,1.0,1 Toilet without a seat,,014051227002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
161,2013,0140512280,0140512,1 Yes,2 Water heater installed by the household,5 Electric,1.0,1 Toilet without a seat,,014051228002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
162,2013,0140512300,0140512,1 Yes,2 Water heater installed by the household,2 Natural gas,0.0,1 Toilet without a seat,,014051230001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
163,2015,0140311280,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031128001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
164,2015,0140311050,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031105001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
165,2015,0140311210,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031121001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
166,2015,0140311250,0140311,1 Yes,1 Hot Water Provided,2 Natural Gas,1.0,,2 Toilet with A Seat,014031125002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
167,2015,0140311310,0140311,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014031131001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
168,2015,0140311260,0140311,2 No,2 Water Heater Installed by The Household,7 Other,1.0,1 Toilet without A Seat,,014031126001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
169,2015,0140311300,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031130002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
170,2015,0140311220,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031122001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
171,2015,0140311070,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031107001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
172,2015,0140311290,0140311,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014031129001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
173,2015,0140311230,0140311,1 Yes,3.0,2 Natural Gas,1.0,1 Toilet without A Seat,,014031123001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
174,2015,0140311120,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031112002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
175,2015,0140311180,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031118001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
176,2015,0140311360,0140311,1 Yes,3.0,2 Natural Gas,1.0,1 Toilet without A Seat,,014031136001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
177,2015,0140311020,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031102001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
178,2015,0140311140,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031114001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
179,2015,0140311350,0140311,1 Yes,1 Hot Water Provided,2 Natural Gas,1.0,1 Toilet without A Seat,,014031135001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
180,2015,0140311110,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031111002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
181,2015,0140311150,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,,2 Toilet with A Seat,014031115001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
182,2015,0140311370,0140311,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031137001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
183,2015,0140313190,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,2.0,1 Toilet without A Seat,2 Toilet with A Seat,014031319002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
184,2015,0140313320,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,3.0,1 Toilet without A Seat,,014031332001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
185,2015,0140313080,0140313,1 Yes,2 Water Heater Installed by The Household,7 Other,1.0,1 Toilet without A Seat,,014031308001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
186,2015,0140313140,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,2.0,1 Toilet without A Seat,,014031314001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
187,2015,0140313030,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031303002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
188,2015,0140313010,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031301001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
189,2015,0140313280,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031328002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
190,2015,0140313290,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,2.0,1 Toilet without A Seat,2 Toilet with A Seat,014031329002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
191,2015,0140313220,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,,2 Toilet with A Seat,014031322001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
192,2015,0140313020,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031302001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
193,2015,0140313160,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,23.0,1 Toilet without A Seat,,014031316002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
194,2015,0140313100,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,0.0,1 Toilet without A Seat,,014031310001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
195,2015,0140313050,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,2.0,1 Toilet without A Seat,2 Toilet with A Seat,014031305001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
196,2015,0140313111,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,,2 Toilet with A Seat,014031311102,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
197,2015,0140313310,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,4.0,1 Toilet without A Seat,,014031331002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
198,2015,0140313330,0140313,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014031333001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
199,2015,0140313060,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,4.0,1 Toilet without A Seat,,014031306002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
200,2015,0140313350,0140313,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,1.0,1 Toilet without A Seat,,014031335002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
201,2015,0140313300,0140313,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,1.0,1 Toilet without A Seat,,014031330001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
202,2015,0140313070,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014031307002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
203,2015,0140313040,0140313,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014031304001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
204,2015,0140313270,0140313,1 Yes,1 Hot Water Provided,5 Electric,1.0,,2 Toilet with A Seat,014031327001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
205,2015,0140313340,0140313,1 Yes,3.0,5 Electric,1.0,1 Toilet without A Seat,,014031334001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
206,2015,0140511110,0140511,1 Yes,3.0,2 Natural Gas,0.0,1 Toilet without A Seat,,014051111002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
207,2015,0140511250,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051125001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
208,2015,0140511160,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051116002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
209,2015,0140511010,0140511,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,2.0,1 Toilet without A Seat,2 Toilet with A Seat,014051101001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
210,2015,0140511070,0140511,1 Yes,3.0,5 Electric,0.0,1 Toilet without A Seat,,014051107001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
211,2015,0140511080,0140511,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051108002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
212,2015,0140511060,0140511,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,1.0,1 Toilet without A Seat,2 Toilet with A Seat,014051106001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
213,2015,0140511210,0140511,1 Yes,3.0,5 Electric,0.0,1 Toilet without A Seat,,014051121001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
214,2015,0140511270,0140511,1 Yes,3.0,5 Electric,0.0,1 Toilet without A Seat,,014051127001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
215,2015,0140511040,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051104002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
216,2015,0140511130,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051113001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
217,2015,0140511240,0140511,1 Yes,3.0,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051124002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
218,2015,0140511090,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051109001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
219,2015,0140511100,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051110002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
220,2015,0140511190,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051119002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
221,2015,0140511140,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051114001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
222,2015,0140511260,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051126002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
223,2015,0140511230,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051123001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
224,2015,0140511150,0140511,1 Yes,3.0,5 Electric,0.0,1 Toilet without A Seat,,014051115002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
225,2015,0140511050,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051105002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
226,2015,0140511030,0140511,1 Yes,3.0,7 Other,0.0,1 Toilet without A Seat,,014051103001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
227,2015,0140511280,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051128002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
228,2015,0140511200,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051120002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
229,2015,0140511170,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051117001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
230,2015,0140511120,0140511,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051112001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
231,2015,0140512040,0140512,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,014051204002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
232,2015,0140512280,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051228002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
233,2015,0140512190,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,3.0,1 Toilet without A Seat,,014051219001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
234,2015,0140512260,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051226002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
235,2015,0140512100,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051210002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
236,2015,0140512350,0140512,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,0.0,1 Toilet without A Seat,,014051235002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
237,2015,0140512210,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,2.0,1 Toilet without A Seat,,014051221001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
238,2015,0140512300,0140512,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,1.0,1 Toilet without A Seat,,014051230001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
239,2015,0140512200,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,3.0,1 Toilet without A Seat,,014051220002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
240,2015,0140512340,0140512,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,1.0,1 Toilet without A Seat,,014051234001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
241,2015,0140512310,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,,1 Toilet without A Seat,,014051231001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
242,2015,0140512110,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051211001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
243,2015,0140512140,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051214002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
244,2015,0140512060,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051206001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
245,2015,0140512090,0140512,1 Yes,3.0,5 Electric,0.0,1 Toilet without A Seat,,014051209001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
246,2015,0140512250,0140512,1 Yes,3.0,6 Crop Residue/Wood Burning,1.0,1 Toilet without A Seat,,014051225002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
247,2015,0140512130,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,3.0,1 Toilet without A Seat,,014051213001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
248,2015,0140512080,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051208002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
249,2015,0140512020,0140512,1 Yes,3.0,6 Crop Residue/Wood Burning,1.0,1 Toilet without A Seat,,014051202001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
250,2015,0140512150,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,,2 Toilet with A Seat,014051215001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
251,2015,0140512120,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,1 Toilet without A Seat,,014051212002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
252,2015,0140512220,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051222001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
253,2015,0140512010,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,1.0,1 Toilet without A Seat,,014051201002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
254,2015,0140512320,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,0.0,1 Toilet without A Seat,,014051232002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
255,2015,0140512270,0140512,1 Yes,2 Water Heater Installed by The Household,7 Other,1.0,1 Toilet without A Seat,,014051227001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
256,2015,0140512050,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,2.0,1 Toilet without A Seat,,014051205002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
257,2015,0140512180,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,3.0,1 Toilet without A Seat,,014051218001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
258,2015,0140512330,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,,2 Toilet with A Seat,014051233001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
259,2015,0140512160,0140512,1 Yes,2 Water Heater Installed by The Household,5 Electric,1.0,,2 Toilet with A Seat,014051216002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
260,2015,0140512230,0140512,1 Yes,3.0,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051223001,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
261,2015,0140512070,0140512,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,0.0,1 Toilet without A Seat,,014051207002,ÔÆÄÏÊ¡,À¥Ã÷ÊÐ,Urban
